,Unnamed: 0,id,artists,name,decade,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,spotify_popularity
688,688,225xvV8r1yKMHErSWivnow,Aerosmith,"I Don't Want to Miss a Thing - From ""Armageddon"" Soundtrack",1990,0.383,0.662,2,-5.162,1,0.0333,0.165,0.0,0.248,0.138,121.154,298760,4,73.0
689,689,013AWvizllIUEC2FOBzOnh,Savage Garden,Truly Madly Deeply,1990,0.555,0.698,0,-8.874,1,0.0287,0.403,0.0,0.0851,0.816,168.12,277267,4,73.0
690,690,5ZrDlcxIDZyjOzHdYW1ydr,Aqua,Barbie Girl,1990,0.812,0.879,1,-10.998,0,0.0397,0.0167,0.224,0.366,0.962,129.991,197960,4,75.0
691,691,4IYKjN1DrYzxKXt0umJqsG,Luniz & Michael Marshall,I Got 5 On It,1990,0.6,0.706,10,-7.899,0,0.361,0.209,0.0,0.125,0.58,173.926,253533,4,74.0
692,692,1v2zyAJrChw5JnfafSkwkJ,R.E.M.,Shiny Happy People,1990,0.452,0.909,9,-3.977,1,0.0366,0.0313,0.0603,0.23,0.805,124.623,225787,4,72.0
693,693,6qspW4YKycviDFjHBOaqUY,TLC,Waterfalls,1990,0.769,0.505,1,-7.345,1,0.0829,0.311,7.49e-05,0.0777,0.757,171.804,279507,4,72.0
694,694,1zng9uqqXoPkmU05nsAlsw,Bon Jovi,Bed Of Roses,1990,0.309,0.596,5,-5.599,1,0.0293,0.101,0.0,0.21,0.161,164.587,394400,3,73.0
695,695,3YKptz29AsOlm7WAVnztBh,Seal,Kiss from a Rose,1990,0.584,0.533,10,-7.11,0,0.0305,0.684,0.0,0.306,0.224,131.745,288427,3,73.0
696,696,0uppYCG86ajpV2hSR3dJJ0,Red Hot Chili Peppers,Give It Away,1990,0.666,0.936,7,-9.919,1,0.0476,0.00244,0.086,0.153,0.776,91.577,282907,4,72.0
697,697,0wokCRaKD0zPNhMRXAgVsr,Duran Duran,Ordinary World,1990,0.472,0.652,1,-10.171,0,0.0305,0.0131,1.12e-05,0.14,0.401,140.124,340200,4,72.0
698,698,0uEp9E98JB5awlA084uaIg,Ms. Lauryn Hill,Doo Wop (That Thing),1990,0.535,0.505,2,-8.926,0,0.245,0.0393,0.0,0.0923,0.495,99.935,320267,4,73.0
699,699,5N6M8yDiMV32T6Rkzh8EbW,Vengaboys,"Boom, Boom, Boom, Boom!!",1990,0.801,0.948,11,-4.623,0,0.0386,0.0117,0.457,0.025,0.968,138.489,202583,4,73.0
700,700,1OxcIUqVmVYxT6427tbhDW,Lenny Kravitz,Fly Away,1990,0.587,0.872,7,-5.066,1,0.0484,0.018,0.0,0.622,0.735,159.925,221333,4,73.0
701,701,28UMiBhn383n9S7GL4tsxD,Céline Dion,"Because You Loved Me (Theme from ""Up Close and Personal"")",1990,0.615,0.467,1,-9.883,1,0.0327,0.314,0.0,0.099,0.177,119.919,273667,4,72.0
702,702,7aQjPecQdIuNd1sz3KCDhD,The Cardigans,Lovefool,1990,0.704,0.636,9,-6.029,1,0.0252,0.0344,0.0,0.35,0.89,111.845,193953,4,73.0
703,703,1SssFw74DdHVjRa6ADggdD,Inner Circle,Sweat (A La La La La Long),1990,0.787,0.728,0,-7.705,1,0.218,0.0124,0.0,0.157,0.94,173.026,227067,4,71.0
704,704,1Oi2zpmL81Q0yScF1zxaC0,Destiny's Child,"Bills, Bills, Bills",1990,0.845,0.576,11,-5.15,0,0.153,0.139,0.0,0.0764,0.461,127.641,256027,4,71.0
705,705,4BggEwLhGfrbrl7JBhC8EC,Crazy Town,Butterfly,1990,0.736,0.811,9,-4.17,0,0.081,0.00132,0.000142,0.107,0.609,103.502,216733,4,72.0
706,706,5xC8uOesnn0udeXAYlAnoY,Supergrass,Alright,1990,0.467,0.958,4,-4.808,0,0.0775,0.000479,0.199,0.299,0.701,145.92,180880,4,71.0
707,707,6mz1fBdKATx6qP4oP1I65G,Ginuwine,Pony,1990,0.749,0.605,8,-9.359,0,0.086,0.00186,0.0381,0.115,0.966,142.024,251733,4,72.0
708,708,2aBxt229cbLDOvtL7Xbb9x,Mariah Carey,Always Be My Baby,1990,0.65,0.531,4,-8.335,1,0.0364,0.457,0.0,0.249,0.487,78.946,258133,4,72.0
709,709,5fRvePkRGdpn2nKacG7I6d,Mr. President,Coco Jamboo,1990,0.832,0.838,1,-5.414,0,0.0421,0.0791,0.0,0.152,0.965,100.021,218733,4,71.0
710,710,0z1b34WikhOH9ZxU8QDWcv,The Wallflowers,One Headlight,1990,0.701,0.539,2,-8.968,1,0.0277,0.000655,0.005,0.0589,0.752,107.531,312627,4,72.0
711,711,7mnGQesk1TzQLzQ9bYWZPR,Tal Bachman,She's so High,1990,0.537,0.84,9,-4.626,1,0.0363,0.2,2.15e-06,0.0998,0.211,124.269,224693,4,70.0
712,712,3wuCCNCnBhJlwkIJTBZFiv,Michael Jackson,They Don't Care About Us,1990,0.859,0.905,0,-5.539,0,0.129,0.205,0.00837,0.322,0.731,89.946,284160,4,73.0
713,713,12dU3vAh6AFoJkisorfoUl,Oasis,Don't Look Back In Anger - Remastered,1990,0.328,0.936,0,-3.254,1,0.0628,0.0665,2.61e-06,0.165,0.31,162.97,289560,4,71.0
714,714,0gcjc7Vt5xtcfmJgf6g2IO,Ronan Keating,When You Say Nothing At All,1990,0.461,0.448,7,-10.665,1,0.0246,0.161,1.18e-06,0.0811,0.418,173.86,256827,4,72.0
715,715,5EQzuYfTZt7B2LqlvTF49l,Céline Dion,It's All Coming Back to Me Now,1990,0.384,0.438,0,-9.149,1,0.0362,0.753,0.0,0.101,0.287,87.903,456867,4,71.0
716,716,1fTDYdx5zYfWJSX0JlKO8o,Phil Collins,"You'll Be In My Heart - From ""Tarzan""/Soundtrack Version",1990,0.566,0.748,8,-6.549,1,0.0301,0.0643,5.16e-06,0.0925,0.614,96.586,258133,4,71.0
717,717,1ofhfV90EnYhEr7Un2fWiv,2Pac & Talent,Changes,1990,0.865,0.665,7,-6.289,1,0.073,0.0453,0.0,0.224,0.331,111.113,268827,4,73.0
718,718,0lnxrQAd9ZxbhBBe7d8FO8,Hanson,MMMBop,1990,0.683,0.937,9,-6.335,1,0.0449,0.00481,0.0046,0.07,0.619,104.872,268653,4,69.0
719,719,6e8Ou0wiqAzIpWb2eSxll8,Will Smith,Miami,1990,0.877,0.534,1,-6.178,1,0.15,0.0339,1.67e-05,0.0441,0.89,108.17,197560,4,70.0
720,720,5TAf4lnZCZTLlZHNZMLFLi,Macy Gray,I Try,1990,0.593,0.642,2,-7.284,1,0.0299,0.313,0.000582,0.0804,0.736,76.403,239440,4,71.0
721,721,0NJC0FDCODpPUntRTTQq97,Aerosmith,Cryin',1990,0.445,0.856,9,-3.674,1,0.0327,0.000202,0.0101,0.367,0.486,105.872,308333,3,71.0
722,722,11mwFrKvLXCbcVGNxffGyP,Christina Aguilera,Genie In a Bottle,1990,0.633,0.8,1,-6.945,1,0.166,0.209,0.000123,0.137,0.913,175.716,217573,4,71.0
723,723,6VnpKLtfNH4Dk09YSGPSyR,Lenny Kravitz,It Ain't Over 'Til It's Over,1990,0.679,0.568,6,-10.74,1,0.0423,0.422,0.00928,0.322,0.93,159.69,242640,4,71.0
724,724,2IHaGyfxNoFPLJnaEg4GTs,Haddaway,"What Is Love - 7"" Mix",1990,0.683,0.772,7,-7.907,0,0.0311,0.0222,0.0149,0.203,0.737,123.871,270373,4,71.0
725,725,0hrBpAOgrt8RXigk83LLNE,Ace of Base,The Sign,1990,0.808,0.786,4,-6.897,0,0.0447,0.00928,0.0701,0.0574,0.899,96.987,191240,4,70.0
726,726,1uzWOoJdADfstQuFtQFTUn,Deep Blue Something,Breakfast At Tiffany's,1990,0.622,0.829,2,-5.548,1,0.029,0.11,0.0,0.0954,0.539,110.367,257373,4,71.0
727,727,0PCGfA36HrVPmsBZJ57zOU,Wet Wet Wet,"Love Is All Around - From ""Four Weddings And A Funeral""",1990,0.523,0.689,10,-6.58,1,0.027,0.228,0.0,0.109,0.547,84.09,246240,4,71.0
728,728,3vZO25GdYuqFrR1kzZADnp,Fugees & Ms. Lauryn Hill & Wyclef Jean & Pras,Ready or Not,1990,0.607,0.422,10,-13.364,0,0.499,0.209,0.0,0.0839,0.563,130.47,226987,3,71.0
729,729,5vYA1mW9g2Coh1HUFUSmlb,Matchbox Twenty,3AM,1990,0.521,0.673,8,-8.685,1,0.0284,0.00573,0.0,0.12,0.543,108.031,225947,4,70.0
730,730,3TW48DvQ7ChwY1Yy1tkMaP,Soul Asylum,Runaway Train,1990,0.613,0.72,0,-7.957,1,0.0425,0.0132,0.0,0.104,0.561,117.341,265867,4,70.0
731,731,0weAUscowxeqDtpCgtbpgp,Will Smith,Gettin' Jiggy Wit It,1990,0.881,0.874,6,-4.505,1,0.139,0.0175,1.14e-06,0.154,0.858,107.891,227933,4,70.0
732,732,2CtemffYhT0DJWcT1XW047,Metallica,Nothing Else Matters (Remastered),1990,0.547,0.394,4,-9.793,0,0.0262,0.0522,6.4e-06,0.0795,0.17,142.37,388733,3,70.0
733,733,3Nf8oGn1okobzjDcFCvT6n,Pretenders,I'll Stand by You,1990,0.438,0.606,7,-6.549,1,0.0305,0.3,4.49e-06,0.0754,0.266,133.822,240760,4,71.0
734,734,1d6KS9GH06JAd19uiBy9IE,Alanis Morissette,Ironic - 2015 Remaster,1990,0.408,0.582,11,-8.305,1,0.0508,0.218,0.0,0.159,0.365,114.926,230000,5,70.0
735,735,1OFKUn2VLafrHj7ybnap0Q,Hootie & The Blowfish,Only Wanna Be with You,1990,0.49,0.873,6,-5.861,1,0.0355,0.107,5.19e-06,0.118,0.513,103.272,229587,4,69.0
736,736,37EJtTS7jT5WUyXGZzrwnI,Everclear,Santa Monica,1990,0.491,0.942,7,-5.333,1,0.132,0.156,0.0,0.367,0.387,100.446,191507,4,70.0
737,737,0rFWuqFgHAfuzE8uSB9TWR,Guns N' Roses,Live And Let Die,1990,0.262,0.777,11,-8.671,1,0.0632,0.0109,0.113,0.12,0.264,152.5,182733,4,71.0
738,738,17S4XrLvF5jlGvGCJHgF51,Tom Petty and the Heartbreakers,Learning To Fly,1990,0.651,0.766,0,-9.935,1,0.0299,0.206,0.00103,0.362,0.949,116.74,242107,4,71.0
739,739,0HKD13PLq2WicViBBhSrOl,Gabrielle,Out Of Reach,1990,0.51,0.48,11,-6.567,1,0.0452,0.503,0.0,0.106,0.496,182.862,196987,4,69.0
740,740,06hsdMbBxWGqBO0TV0Zrkf,Rednex,Cotton Eye Joe,1990,0.729,0.936,9,-7.536,1,0.0776,0.0129,0.000892,0.0367,0.598,131.986,194000,4,70.0
741,741,5GHY1DFWKz3Prg2V0Iodqo,Sinéad O'Connor,Nothing Compares 2 U,1990,0.512,0.574,5,-7.016,1,0.0273,0.0425,2.31e-05,0.105,0.161,119.917,280040,4,73.0
742,742,6sHsXIJoEN5JpdkGMQDJxt,Brandy & Monica,The Boy Is Mine,1990,0.704,0.707,1,-6.537,0,0.0391,0.539,0.00106,0.318,0.761,93.145,294787,4,70.0
743,743,3l3xTXsUXeWlkPqzMs7mPD,Boyz II Men,End Of The Road,1990,0.64,0.427,5,-9.29,0,0.0241,0.0664,0.0,0.0579,0.529,149.703,351467,3,70.0
744,744,2YodwKJnbPyNKe8XXSE9V7,Nirvana,Lithium,1990,0.678,0.656,7,-6.41,1,0.0381,0.00174,0.0,0.0631,0.485,123.207,257053,4,70.0
745,745,7L93GESzq43UkKUt5FsOCq,House Of Pain,Jump Around - 30 Years Remaster,1990,0.811,0.823,4,-5.921,0,0.0423,0.0553,4.52e-06,0.158,0.827,106.929,218547,4,73.0
746,746,0dlTGl67UFWcKupzkxZYOn,Guns N' Roses,You Could Be Mine,1990,0.35,0.985,10,-5.676,0,0.122,0.00876,0.551,0.36,0.323,151.007,343640,4,71.0
747,747,5EYdTPdJD74r9EVZBztqGG,Bloodhound Gang,The Bad Touch,1990,0.831,0.735,0,-6.254,0,0.0384,0.00397,0.0205,0.123,0.97,122.979,260507,4,70.0
748,748,2KVwlelhxKUy8LVV6JypH3,Matchbox Twenty,Push,1990,0.42,0.672,6,-7.902,1,0.027,0.0067,0.0,0.108,0.476,168.019,238667,4,70.0
749,749,5PntSbMHC1ud6Vvl8x56qd,Beck,Loser,1990,0.654,0.611,2,-10.45,1,0.119,0.0337,0.000178,0.405,0.786,85.387,235000,4,70.0
750,750,49FYlytm3dAAraYgpoJZux,Rihanna & JAY-Z,Umbrella,2000,0.583,0.829,1,-4.603,1,0.134,0.00864,0.0,0.0426,0.575,174.028,275987,4,82.0
751,751,4RY96Asd9IefaL3X4LOLZ8,50 Cent,In Da Club,2000,0.902,0.72,6,-2.776,0,0.347,0.26,0.0,0.0749,0.805,90.059,193467,4,75.0
752,752,2x7MyWybabEz6Y6wvHuwGE,Lady Gaga & Colby O'Donis,Just Dance,2000,0.822,0.739,1,-4.541,0,0.0311,0.0264,4.26e-05,0.181,0.745,118.992,241933,4,75.0
753,753,66ZcOcouenzZEnzTJvoFmH,Gwen Stefani & Akon,The Sweet Escape,2000,0.756,0.77,1,-3.502,1,0.0343,0.191,0.0,0.178,0.73,119.961,246467,4,72.0
754,754,3ZFTkvIE7kyPt6Nu3PEa7V,Shakira & Wyclef Jean,Hips Don't Lie (feat. Wyclef Jean),2000,0.778,0.824,10,-5.892,0,0.0707,0.284,0.0,0.405,0.758,100.024,218093,4,83.0
755,755,5rb9QrpfcKFHM1EUbSIurX,Usher & Lil Jon & Ludacris,Yeah! (feat. Lil Jon & Ludacris),2000,0.894,0.791,2,-4.699,1,0.112,0.0183,0.0,0.0388,0.583,105.018,250373,4,81.0
756,756,3aw9iWUQ3VrPQltgwvN9Xu,Mary J. Blige,Family Affair,2000,0.911,0.551,8,-3.75,0,0.0449,0.132,4.12e-05,0.0863,0.969,92.887,265867,4,75.0
757,757,5Z01UMMf7V1o0MzF86s6WJ,Eminem,"Lose Yourself - From ""8 Mile"" Soundtrack",2000,0.692,0.744,2,-4.565,1,0.257,0.00868,0.000423,0.359,0.0612,171.374,326467,4,76.0
758,758,2N5zMZX7YeL1tico8oQxa9,Gnarls Barkley,Crazy,2000,0.835,0.741,8,-1.609,1,0.0339,0.0172,0.0577,0.0826,0.612,111.963,182066,4,72.0
759,759,2igwFfvr1OAGX9SKDCPBwO,JAY-Z & Alicia Keys,Empire State Of Mind,2000,0.491,0.956,11,-1.538,1,0.392,0.0295,0.0,0.46,0.811,173.585,276920,4,82.0
760,760,6ECp64rv50XVz93WvxXMGF,Maroon 5,This Love,2000,0.712,0.862,5,-4.612,0,0.0378,0.0525,0.0,0.093,0.809,95.051,206200,4,79.0
761,761,3AJwUDP919kvQ9QcozQPxg,Coldplay,Yellow,2000,0.429,0.661,11,-7.227,1,0.0281,0.00239,0.000121,0.234,0.285,173.372,266773,4,88.0
762,762,003vvx7Niy0yvhvHt4a68B,The Killers,Mr. Brightside,2000,0.352,0.911,1,-5.23,1,0.0747,0.00121,0.0,0.0995,0.236,148.033,222973,4,85.0
763,763,4EWCNWgDS8707fNSZ1oaA5,Kanye West,Heartless,2000,0.79,0.647,10,-5.983,0,0.136,0.0515,0.0,0.248,0.654,87.999,211000,4,84.0
764,764,60a0Rd6pjrkxjPbaKzXjfq,Linkin Park,In the End,2000,0.556,0.864,3,-5.87,0,0.0584,0.00958,0.0,0.209,0.4,105.143,216880,4,84.0
765,765,0d28khcov6AiegSCpG5TuT,Gorillaz,Feel Good Inc.,2000,0.818,0.705,6,-6.679,1,0.177,0.00836,0.00233,0.613,0.772,138.559,222640,4,83.0
766,766,7lQ8MOhq6IN2w8EYcFNSUk,Eminem,Without Me,2000,0.908,0.669,7,-2.827,1,0.0738,0.00286,0.0,0.237,0.662,112.238,290320,4,88.0
767,767,3dPQuX8Gs42Y7b454ybpMR,The White Stripes,Seven Nation Army,2000,0.743,0.446,4,-7.807,0,0.0683,0.0039,0.118,0.337,0.278,123.596,232107,4,83.0
768,768,75JFxkI2RXiU7L9VXzMkle,Coldplay,The Scientist,2000,0.557,0.442,5,-7.224,1,0.0243,0.731,1.46e-05,0.11,0.213,146.277,309600,4,85.0
769,769,7w87IxuO7BDcJ3YUqCyMTT,Foster The People,Pumped Up Kicks,2000,0.733,0.71,5,-5.849,0,0.0292,0.145,0.115,0.0956,0.965,127.975,239600,4,82.0
770,770,4HlFJV71xXKIGcU3kRyttv,Train,"Hey, Soul Sister",2000,0.673,0.886,1,-4.44,0,0.0431,0.185,0.0,0.0826,0.795,97.012,216773,4,81.0
771,771,2nLtzopw4rPReszdYBJU6h,Linkin Park,Numb,2000,0.496,0.863,9,-4.153,1,0.0381,0.0046,0.0,0.639,0.243,110.018,185587,4,83.0
772,772,0SiywuOBRcynK0uKGWdCnn,Lady Gaga,Bad Romance,2000,0.696,0.921,0,-3.755,1,0.0363,0.00314,5.24e-05,0.0842,0.714,119.001,294573,4,82.0
773,773,3yfqSUWxFvZELEM4PmlwIR,Eminem,The Real Slim Shady,2000,0.949,0.661,5,-4.244,0,0.0572,0.0302,0.0,0.0454,0.76,104.504,284200,4,87.0
774,774,2gam98EZKrF9XuOkU13ApN,Nelly Furtado & Timbaland,Promiscuous,2000,0.808,0.97,10,-6.098,0,0.0506,0.0569,6.13e-05,0.154,0.868,114.328,242293,4,81.0
775,775,2wGSgTmgSF3xjRrHkTc25R,The Game & 50 Cent,Hate It Or Love It,2000,0.802,0.785,9,-4.781,1,0.207,0.14,0.0,0.123,0.435,99.998,206400,4,82.0
776,776,0I3q5fE6wg7LIfHGngUTnV,Outkast,Ms. Jackson,2000,0.843,0.806,4,-5.946,0,0.269,0.143,0.0,0.0771,0.613,94.948,270507,4,81.0
777,777,7LVHVU3tWfcxj5aiPFEW4Q,Coldplay,Fix You,2000,0.209,0.417,3,-8.74,1,0.0338,0.164,0.00196,0.113,0.124,138.178,295533,4,83.0
778,778,4xkOaSrkexMciUUogZKVTS,Eminem & Nate Dogg,'Till I Collapse,2000,0.548,0.847,1,-3.237,1,0.186,0.0622,0.0,0.0816,0.1,171.447,297787,4,85.0
779,779,0ntQJM78wzOLVeCUAW7Y45,Kings of Leon,Sex on Fire,2000,0.542,0.905,9,-5.653,1,0.054,0.00172,0.0104,0.136,0.374,153.398,203347,4,81.0
780,780,0j2T0R9dR9qdJYsB7ciXhf,Kanye West,Stronger,2000,0.617,0.717,10,-7.858,0,0.153,0.00564,0.0,0.408,0.49,103.992,311867,4,81.0
781,781,2PpruBYCo4H7WOBJ7Q2EwM,Outkast,Hey Ya!,2000,0.727,0.974,4,-2.261,0,0.0664,0.103,0.000532,0.174,0.965,79.526,235213,4,80.0
782,782,3ZOEytgrvLwQaqXreDs2Jx,Red Hot Chili Peppers,Can't Stop,2000,0.618,0.938,9,-3.442,1,0.0456,0.0179,0.0,0.167,0.875,91.455,269000,4,80.0
783,783,228BxWXUYQPJrJYHDLOHkj,Daddy Yankee,Gasolina,2000,0.852,0.797,0,-6.543,1,0.0614,0.322,2.69e-06,0.0845,0.741,96.008,192600,4,81.0
784,784,0HPD5WQqrq7wPWR7P7Dw1i,Kesha,TiK ToK,2000,0.755,0.837,2,-2.718,0,0.142,0.0991,0.0,0.289,0.714,120.028,199693,4,80.0
785,785,0CAfXk7DXMnon4gLudAp7J,Flo Rida & T-Pain,Low (feat. T-Pain),2000,0.918,0.609,10,-5.64,0,0.0791,0.0928,0.0,0.139,0.304,128.008,231400,4,80.0
786,786,0COqiPhxzoWICwFCS4eZcp,Evanescence,Bring Me To Life,2000,0.331,0.943,4,-3.188,0,0.0698,0.00721,2.06e-06,0.242,0.296,94.612,235893,4,81.0
787,787,3UmaczJpikHgJFyBTAJVoz,Eminem & Dido,Stan,2000,0.78,0.768,6,-4.325,0,0.238,0.0371,2.34e-06,0.518,0.507,80.063,404107,4,84.0
788,788,1mea3bSkSGXuIRvnydlB5b,Coldplay,Viva La Vida,2000,0.486,0.617,5,-7.115,0,0.0287,0.0954,3.23e-06,0.109,0.417,138.015,242373,4,84.0
789,789,4LwU4Vp6od3Sb08CsP99GC,Dr. Dre & Snoop Dogg,The Next Episode,2000,0.922,0.909,10,-2.429,0,0.27,0.0281,0.0,0.0856,0.309,95.295,161507,4,80.0
790,790,2kQuhkFX7uSVepCD3h29g5,Akon & Eminem,Smack That,2000,0.939,0.742,5,-5.171,0,0.0467,0.321,0.0,0.107,0.924,118.978,212360,4,80.0
791,791,77loZpT5Y5PRP1S451P9Yz,Hoobastank,The Reason,2000,0.472,0.671,4,-4.649,1,0.029,0.0129,0.0,0.159,0.0681,82.952,232800,4,80.0
792,792,5D2mYZuzcgjpchVY1pmTPh,50 Cent & Olivia,Candy Shop,2000,0.614,0.574,11,-7.961,1,0.466,0.0253,3.2e-05,0.38,0.755,125.173,209107,5,80.0
793,793,2CEgGE6aESpnmtfiZwYlbV,Taio Cruz,Dynamite,2000,0.751,0.783,4,-3.724,1,0.0859,0.00379,0.0,0.036,0.816,119.975,202613,4,79.0
794,794,4RCWB3V8V0dignt99LZ8vH,Plain White T's,Hey There Delilah,2000,0.656,0.291,2,-10.572,1,0.0293,0.872,0.0,0.114,0.298,103.971,232533,4,78.0
795,795,2bLqfJjuC5syrsgDsZfGmn,Timbaland & Keri Hilson & D.O.E.,The Way I Are,2000,0.731,0.807,3,-6.492,0,0.1,0.181,0.751,0.319,0.765,114.759,179120,4,80.0
796,796,0BCPKOYdS2jbQ8iyB56Zns,Coldplay,Clocks,2000,0.577,0.749,5,-7.215,0,0.0279,0.599,0.0115,0.183,0.255,130.97,307880,4,81.0
797,797,5W8YXBz9MTIDyrpYaCg2Ky,Papa Roach,Last Resort,2000,0.589,0.89,4,-3.719,0,0.0603,0.000481,0.00082,0.201,0.692,90.598,199907,4,79.0
798,798,4wH4dJgrsxONID6KS2tDQM,Nelly Furtado,Maneater,2000,0.796,0.777,6,-4.81,1,0.0397,0.0261,0.000358,0.121,0.787,132.722,258893,4,80.0
799,799,5fVZC9GiM4e8vu99W0Xf6J,The Fray,How to Save a Life,2000,0.64,0.743,10,-4.08,1,0.0379,0.269,0.0,0.101,0.361,122.035,262533,4,79.0
800,800,5xEM5hIgJ1jjgcEBfpkt2F,Avril Lavigne,Complicated,2000,0.585,0.776,5,-5.898,1,0.0459,0.0572,7.74e-06,0.3,0.427,77.987,244507,4,79.0
801,801,6GG73Jik4jUlQCkKg9JuGO,Jimmy Eat World,The Middle,2000,0.643,0.849,2,-5.428,1,0.0526,0.0371,0.0,0.058,0.903,162.152,165853,4,80.0
802,802,3XVBdLihbNbxUwZosxcGuJ,Alicia Keys,If I Ain't Got You,2000,0.609,0.444,7,-9.129,1,0.106,0.603,6.86e-06,0.104,0.166,118.402,228707,3,79.0
803,803,3iVcZ5G6tvkXZkZKlMpIUs,Kendrick Lamar,Alright,2000,0.796,0.766,7,-5.974,1,0.238,0.0742,0.0,0.0827,0.558,110.034,219333,4,79.0
804,804,0ByMNEPAPpOR5H69DVrTNy,Rihanna,Don't Stop The Music,2000,0.835,0.669,6,-5.582,0,0.0643,0.0336,6.92e-05,0.0535,0.542,122.668,267080,4,79.0
805,805,6ic8OlLUNEATToEFU3xmaH,Britney Spears,Gimme More,2000,0.788,0.844,2,-3.131,1,0.0334,0.25,0.000678,0.0723,0.382,113.324,251240,4,78.0
806,806,2aI21FnmY7TJVKeMaoQZ0t,Nelly Furtado,Say It Right,2000,0.872,0.872,1,-6.328,1,0.139,0.0476,0.00112,0.0543,0.809,116.948,223080,4,78.0
807,807,0k2GOhqsrxDTAbFFSdNJjT,Sean Paul,Temperature,2000,0.951,0.6,0,-4.675,0,0.0685,0.106,0.0,0.0712,0.822,125.04,218573,4,78.0
808,808,0gmbgwZ8iqyMPmXefof8Yf,Nickelback,How You Remind Me,2000,0.446,0.764,10,-5.042,1,0.033,0.00135,0.0,0.099,0.543,172.094,223840,4,79.0
809,809,1PS1QMdUqOal0ai3Gt7sDQ,Kanye West & Jamie Foxx,Gold Digger,2000,0.629,0.696,1,-5.572,0,0.348,0.0195,0.0,0.0554,0.623,93.034,207627,4,79.0
810,810,3DamFFqW32WihKkTVlwTYQ,Owl City,Fireflies,2000,0.512,0.662,3,-6.797,1,0.0439,0.0275,0.0,0.118,0.472,180.114,228347,4,78.0
811,811,7iXF2W9vKmDoGAhlHdpyIa,Dr. Dre & Eminem,Forgot About Dre,2000,0.924,0.74,8,-1.299,1,0.0774,0.0827,0.0,0.163,0.621,133.974,222293,4,79.0
812,812,0xmjwnQ3FNE6HuWCt2nHdZ,Black Eyed Peas,Where Is The Love?,2000,0.834,0.699,5,-3.222,1,0.178,0.111,0.0,0.131,0.809,94.086,272533,4,79.0
813,813,5r5cp9IpziiIsR6b93vcnQ,Empire of the Sun,Walking On A Dream,2000,0.871,0.701,5,-5.594,0,0.0458,0.257,7.52e-06,0.0589,0.716,126.975,198440,4,78.0
814,814,1jJci4qxiYcOHhQR247rEU,MGMT,Kids,2000,0.451,0.931,9,-3.871,1,0.0719,0.00076,0.0049,0.361,0.172,122.961,302840,4,77.0
815,815,22UDw8rSfLbUsaAGTXQ4Z8,Estelle & Kanye West,American Boy,2000,0.727,0.729,0,-2.99,1,0.326,0.171,0.0,0.07,0.512,117.932,284733,4,77.0
816,816,20I8RduZC2PWMWTDCZuuAN,Franz Ferdinand,Take Me Out,2000,0.277,0.663,4,-8.821,0,0.0377,0.000409,0.00051,0.136,0.527,104.561,237027,4,78.0
817,817,4llK75pXNWZz6KAho2Gp16,Maroon 5,She Will Be Loved - Radio Mix,2000,0.651,0.663,0,-5.569,0,0.0281,0.228,0.0,0.0994,0.465,102.0,259453,4,78.0
818,818,2GYHyAoLWpkxLVa4oYTVko,Stromae,Alors on danse - Radio Edit,2000,0.791,0.59,1,-9.206,0,0.0793,0.0994,0.00203,0.065,0.714,119.951,206067,4,77.0
819,819,3FAclTFfvUuQYnEsptbK8w,Amy Winehouse,Back To Black,2000,0.403,0.422,7,-13.964,0,0.0373,0.134,2.05e-05,0.0861,0.378,122.728,241293,4,80.0
820,820,6cmm1LMvZdB5zsCwX5BjqE,Jay Sean & Lil Wayne,Down,2000,0.727,0.68,2,-4.498,1,0.0286,0.0101,0.0,0.0821,0.728,132.012,212507,4,77.0
821,821,1hGy2eLcmC8eKx7qr1tOqx,Sean Kingston,Beautiful Girls,2000,0.762,0.661,1,-6.075,0,0.0687,0.15,0.0,0.256,0.769,130.009,225373,4,77.0
822,822,3WkibOpDF7cQ5xntM1epyf,Shaggy & Rik Rok,It Wasn't Me,2000,0.853,0.606,0,-4.596,1,0.0713,0.0561,0.0,0.313,0.654,94.759,227600,4,77.0
823,823,3Zwu2K0Qa5sT6teCCHPShP,Fall Out Boy,Thnks fr th Mmrs,2000,0.459,0.891,10,-5.057,0,0.0623,0.00511,0.0,0.106,0.588,154.837,203507,4,77.0
824,824,4bJygwUKrRgq1stlNXcgMg,t.A.T.u.,All The Things She Said,2000,0.603,0.834,5,-5.766,0,0.0417,0.0411,0.00609,0.105,0.376,89.957,214440,4,77.0
825,825,6naxalmIoLFWR0siv8dnQQ,Britney Spears,Oops!...I Did It Again,2000,0.751,0.834,1,-5.444,0,0.0437,0.3,1.77e-05,0.355,0.894,95.053,211160,4,77.0
826,826,0O45fw2L5vsWpdsOdXwNAR,Justin Timberlake & Timbaland,SexyBack (feat. Timbaland),2000,0.967,0.583,7,-5.562,0,0.0789,0.0584,0.0,0.0519,0.964,117.0,242733,4,77.0
827,827,5wQnmLuC1W7ATsArWACrgW,My Chemical Romance,Welcome to the Black Parade,2000,0.217,0.905,2,-4.103,1,0.0752,0.000289,0.00011,0.222,0.236,96.95,311107,4,77.0
